Years,Emis
2053,163.01226506
2054,161.47030369
2055,159.92834233
2056,158.38638097
2057,156.8444196
2058,155.30245824
2059,153.76049688
2060,152.21853552
2061,150.61692179
2062,149.01530807
2063,147.41369434
2064,145.81208062
2065,144.2104669
2066,142.60885317
2067,141.00723945
2068,139.40562572
2069,137.804012
2070,136.20239828
2071,134.53232983
2072,132.86226137
2073,131.19219292
2074,129.52212447
2075,127.85205602
2076,126.18198756
2077,124.51191911
2078,122.84185066
2079,121.17178221
2080,119.50171376
2081,117.79483865
2082,116.08796354
2083,114.38108844
2084,112.67421333
2085,110.96733822
2086,109.26046312
2087,107.55358801
2088,105.8467129
2089,104.13983779
2090,102.43296269
2091,100.59845969
2092,98.7639567
2093,96.9294537
2094,95.09495071
2095,93.26044771
2096,91.42594472
2097,89.59144172
2098,87.75693873
2099,85.92243573
2100,84.08793274
