Years,Emis
2053,90.30561915
2054,89.38127776
2055,88.45693637
2056,87.53259498
2057,86.60825359
2058,85.6839122
2059,84.75957081
2060,83.83522942
2061,82.97654152
2062,82.11785362
2063,81.25916572
2064,80.40047782
2065,79.54178992
2066,78.68310203
2067,77.82441413
2068,76.96572623
2069,76.10703833
2070,75.24835043
2071,74.36779354
2072,73.48723665
2073,72.60667976
2074,71.72612287
2075,70.84556598
2076,69.9650091
2077,69.08445221
2078,68.20389532
2079,67.32333843
2080,66.44278154
2081,66.07687072
2082,65.7109599
2083,65.34504908
2084,64.97913826
2085,64.61322744
2086,64.24731662
2087,63.8814058
2088,63.51549498
2089,63.14958416
2090,62.78367333
2091,62.35687968
2092,61.93008603
2093,61.50329237
2094,61.07649872
2095,60.64970507
2096,60.22291141
2097,59.79611776
2098,59.36932411
2099,58.94253045
2100,58.5157368
